GO:0007275	Plekhb1
GO:2000773	Plk2
GO:0090398	Plk2
GO:2000772	Plk2
GO:0007275	Plpp3
GO:0007275	Plxnb2
GO:0007275	Plxnd1
GO:0090398	Pml
GO:0090402	Pml
GO:0010259	Pmp22
GO:0007275	Pmp22
GO:0007568	Pmp22
GO:2000772	Pnpt1
GO:0090398	Pnpt1
GO:0007275	Pogk
GO:0007275	Poglut1
GO:0007568	Polg
GO:0090398	Pot1b
GO:0007275	Pou3f3
GO:0007275	Pou4f1
GO:0007275	Pou4f2
GO:0007275	Pou5f1
GO:0007275	Pou6f2
GO:0007275	Ppdpf
GO:0007275	Ppp1r8
GO:0007275	Ppp1r9b
GO:0007275	Prdm1
GO:0007275	Prdm15
GO:0090398	Prelp
GO:0007275	Prickle3
GO:0090398	Prkcd
GO:0007275	Prkci
GO:2000773	Prkdc
GO:0090398	Prkdc
GO:2000772	Prkdc
GO:0007275	Prkx
GO:0007275	Prm1
GO:0007275	Prm2
GO:0007275	Prm3
GO:0090398	Prmt6
GO:0007275	Prox1
GO:0007275	Prr15
GO:0007275	Prrx1
GO:0007275	Prrx2
